,playerID,yearID,R,RBI,SB,SO,IBB,SH,SF,GIDP,BA,OPS,LogSalary,nameFirst,nameLast,nameGiven,bats,teamName
4048,hosmeer01,2013,86,79,11,100,4,1,4,15,0.30176565,0.801294038,13.20713826,Eric,Hosmer,Eric John,L,Kansas City Royals
4049,howarry01,2013,34,43,0,95,4,0,6,6,0.265734266,0.783646952,16.84105704,Ryan,Howard,Ryan James,L,Philadelphia Phillies
4050,hundlni01,2013,35,44,1,98,5,1,3,7,0.233243968,0.678666236,14.94393696,Nick,Hundley,Nicholas John,R,San Diego Padres
4051,hunteto01,2013,90,84,3,113,0,3,10,11,0.303630363,0.799707089,16.3302314,Torii,Hunter,Torii Kedar,R,Detroit Tigers
4052,iannech01,2013,40,39,0,100,2,0,4,8,0.224615385,0.730703682,15.46471307,Chris,Iannetta,Christopher Domenic,R,Los Angeles Angels of Anaheim
4053,ibanera01,2013,54,65,0,128,1,0,0,8,0.242290749,0.793235754,14.85692584,Raul,Ibanez,Raul Javier,L,Seattle Mariners
4054,iglesjo01,2013,27,19,3,30,0,0,2,4,0.330232558,0.785370702,14.56924377,Jose,Iglesias,Jose Antonio,R,Boston Red Sox
4055,infanom01,2013,54,51,5,44,1,0,3,11,0.317880795,0.794868941,15.23161903,Omar,Infante,Omar Rafael,R,Detroit Tigers
4056,ingebr01,2013,5,7,0,32,0,2,0,2,0.180952381,0.441798942,14.06846841,Brandon,Inge,Charles Brandon,R,Pittsburgh Pirates
4057,izturma01,2013,33,32,1,38,0,3,3,11,0.235616438,0.597467829,14.94393696,Maicer,Izturis,Maicer,B,Toronto Blue Jays
4058,jacksau01,2013,99,49,8,129,0,3,3,12,0.27173913,0.753818876,15.09808777,Austin,Jackson,Austin Jarriel,R,Detroit Tigers
4059,jacksry02,2013,0,0,0,2,0,0,0,0,0.0,0.0,13.13197504,Ryan,Jackson,Ryan Christopher,R,St. Louis Cardinals
4060,jasojo01,2013,31,21,2,45,0,1,1,5,0.270531401,0.759077451,14.43311166,John,Jaso,John Edward,L,Oakland Athletics
4061,jayjo02,2013,75,67,10,103,7,9,5,13,0.275547445,0.721003384,13.19906142,Jon,Jay,Jonathan Henry,L,St. Louis Cardinals
4062,jennide01,2013,82,54,20,115,0,3,5,6,0.252371917,0.747552055,13.15577107,Desmond,Jennings,Desmond Delane,R,Tampa Bay Rays
4063,jeterde01,2013,8,7,0,10,1,0,1,3,0.19047619,0.541639487,16.6624903,Derek,Jeter,Derek Sanderson,R,New York Yankees
4064,jimenlu02,2013,15,5,0,28,0,0,1,2,0.259615385,0.608216783,13.13197504,Luis,Jimenez,Luis Domingo,R,Los Angeles Angels of Anaheim
4065,johnsch05,2013,54,68,0,116,5,0,2,20,0.321011673,0.815516542,14.67278435,Chris,Johnson,Christopher Dalton,R,Atlanta Braves
4066,johnsel02,2013,19,9,14,49,1,3,0,2,0.179012346,0.4583878,13.19235948,Elliot,Johnson,Elliot Tyler,B,Kansas City Royals
4067,johnske05,2013,41,52,7,99,1,0,3,4,0.234972678,0.71450437,14.74141295,Kelly,Johnson,Kelly Andrew,L,Tampa Bay Rays
4068,johnsre02,2013,13,11,0,32,0,1,0,3,0.243902439,0.652574526,14.31532842,Reed,Johnson,Reed Cameron,R,Atlanta Braves
4069,jonesad01,2013,100,108,14,136,4,0,3,15,0.284839204,0.810960688,16.02385717,Adam,Jones,Adam LaMarque,R,Baltimore Orioles
4070,joycema01,2013,61,47,7,87,0,0,7,8,0.234866828,0.747368527,14.74141295,Matt,Joyce,Matthew Ryan,L,Tampa Bay Rays
4071,kempma01,2013,35,33,9,76,3,0,3,11,0.269961977,0.723023469,16.85347957,Matt,Kemp,Matthew Ryan,R,Los Angeles Dodgers
4072,kendrho01,2013,55,54,6,89,5,3,3,16,0.29707113,0.774624662,16.05359916,Howie,Kendrick,Howard Joseph,R,Los Angeles Angels of Anaheim
4073,keppije01,2013,38,40,0,41,1,2,5,14,0.252955083,0.600267013,15.09808777,Jeff,Keppinger,Jeffrey Scott,R,Chicago White Sox
4074,kinslia01,2013,85,72,15,59,0,3,7,5,0.27706422,0.756542891,16.4102741,Ian,Kinsler,Ian Michael,R,Texas Rangers
4075,kipnija01,2013,86,84,30,143,3,5,10,10,0.283687943,0.818130722,13.170803,Jason,Kipnis,Jason Michael,L,Cleveland Indians
4076,konerpa01,2013,41,54,0,74,2,0,4,12,0.244111349,0.668921924,16.37117386,Paul,Konerko,Paul Henry,R,Chicago White Sox
4077,kotsama01,2013,8,12,0,25,0,1,2,1,0.193548387,0.478747628,14.10768901,Mark,Kotsay,Mark Steven,L,San Diego Padres
4078,kottage01,2013,13,12,1,42,2,0,0,2,0.18,0.719206349,13.84532467,George,Kottaras,George,L,Kansas City Royals
4079,kozmape01,2013,44,35,3,91,8,1,3,6,0.217073171,0.548338517,13.13197504,Pete,Kozma,Peter Michael,R,St. Louis Cardinals
4080,kubelja01,2013,21,32,0,82,3,0,2,6,0.219917012,0.612040965,15.86022775,Jason,Kubel,Jason James,L,Arizona Diamondbacks
4081,lairdge01,2013,12,13,1,23,0,2,1,4,0.280991736,0.738807301,14.2507901,Gerald,Laird,Gerald Lee,R,Atlanta Braves
4082,lawribr01,2013,41,46,9,68,1,1,3,8,0.25436409,0.711701472,13.15217846,Brett,Lawrie,Brett Russell,R,Toronto Blue Jays
4083,lindad01,2013,67,67,1,103,5,0,4,20,0.288172043,0.853779952,15.48432149,Adam,Lind,Adam Alan,L,Toronto Blue Jays
4084,lombast02,2013,25,22,4,34,1,5,3,6,0.25862069,0.61607673,13.15467373,Steve,Lombardozzi,Stephen Anthony Paul,B,Washington Nationals
4085,loneyja01,2013,54,75,3,77,6,1,4,16,0.298724954,0.778281206,14.53847185,James,Loney,James Anthony,L,Tampa Bay Rays
4086,longoev01,2013,91,88,1,162,10,0,6,16,0.268729642,0.841805679,14.76162258,Evan,Longoria,Evan Michael,R,Tampa Bay Rays
4087,lowrije01,2013,80,75,1,91,3,3,4,17,0.290215589,0.790564124,14.72079332,Jed,Lowrie,Jed Carlson,B,Oakland Athletics
4088,lucrojo01,2013,59,82,9,69,2,0,8,16,0.280230326,0.794549606,13.68280625,Jonathan,Lucroy,Jonathan Charles,R,Milwaukee Brewers
4089,ludwiry01,2013,7,12,0,29,0,0,1,7,0.240310078,0.618438538,14.53847185,Ryan,Ludwick,Ryan Andrew,R,Cincinnati Reds
4090,lutzza01,2013,2,2,0,6,0,0,0,1,0.3,0.861538462,13.13205625,Zach,Lutz,Zachary Craig,R,New York Mets
4091,machama01,2013,88,71,6,113,0,9,3,15,0.283358321,0.745621483,13.14212679,Manny,Machado,Manuel Arturo,R,Baltimore Orioles
4092,mahonjo01,2013,2,4,0,4,0,0,0,0,0.275862069,0.689655172,13.13197504,Joe,Mahoney,Joseph Edward,L,Miami Marlins
4093,markani01,2013,89,59,1,76,3,0,8,17,0.271293375,0.685038306,16.57644026,Nick,Markakis,Nicholas William,L,Baltimore Orioles
4094,marsolo01,2013,0,0,0,0,0,0,0,0,0.0,0.4,13.84532467,Lou,Marson,Louis Glenn,R,Cleveland Indians
4095,martest01,2013,83,35,41,138,2,6,1,6,0.280392157,0.784033613,13.15217846,Starling,Marte,Starling Javier,R,Pittsburgh Pirates
4096,martife02,2013,1,3,0,12,0,0,0,0,0.181818182,0.501298701,13.13807923,Fernando,Martinez,Jesus Fernando,L,Houston Astros
4097,martile01,2013,66,49,36,104,0,12,3,6,0.260393873,0.69762035,15.02397974,Leonys,Martin,Leonys,L,Texas Rangers
4098,martiru01,2013,51,55,9,108,2,1,1,13,0.226027397,0.703445002,15.86022775,Russell,Martin,Russell Nathan Coltrane,R,Pittsburgh Pirates
4099,martivi01,2013,68,83,0,62,10,0,8,23,0.300826446,0.784542485,16.4102741,Victor,Martinez,Victor Jesus,B,Detroit Tigers
4100,mastrda01,2013,5,5,2,23,0,3,1,2,0.184615385,0.443956044,13.15217846,Darin,Mastroianni,Darin Paul,R,Minnesota Twins
4101,mauerjo01,2013,62,47,0,89,7,0,2,7,0.323595506,0.879947801,16.98081897,Joe,Mauer,Joseph Patrick,L,Minnesota Twins
4102,maxweju01,2013,21,8,4,43,0,0,0,1,0.240875912,0.698119592,13.13706478,Justin,Maxwell,Justin Adam,R,Houston Astros
4103,maybejo02,2013,47,39,5,90,1,0,1,6,0.226628895,0.677393178,13.18561232,John,Mayberry,John Claiborn,R,Philadelphia Phillies
4104,maybica01,2013,7,5,4,9,1,1,0,3,0.156862745,0.467436975,14.976727,Cameron,Maybin,Cameron Keith,R,San Diego Padres
4105,mccanbr01,2013,43,57,0,66,3,0,2,9,0.255617978,0.796495053,16.3302314,Brian,McCann,Brian Michael,L,Atlanta Braves
4106,mccutan01,2013,97,84,27,101,12,0,4,13,0.317324185,0.911279527,15.39465873,Andrew,McCutchen,Andrew Stefan,R,Pittsburgh Pirates
4107,mcdonjo03,2013,0,1,0,8,0,0,0,1,0.064516129,0.268202765,14.2507901,John,McDonald,John Joseph,R,Pittsburgh Pirates
4108,mckenmi01,2013,9,14,0,24,0,0,0,2,0.217391304,0.610121169,13.16212817,Michael,McKenry,Michael Charles,R,Pittsburgh Pirates
4109,mclouna01,2013,76,36,30,86,1,4,1,7,0.258003766,0.728618521,14.53847185,Nate,McLouth,Nathan Richard,L,Baltimore Orioles
4110,mesame01,2013,2,1,0,2,0,0,0,0,0.384615385,0.967032967,13.13238301,Melky,Mesa,Melquisedec,R,New York Yankees
4111,mesorde01,2013,31,42,0,61,4,0,5,9,0.238390093,0.64916092,13.11135501,Devin,Mesoraco,Devin Douglas,R,Cincinnati Reds
4112,middlwi01,2013,41,49,3,98,3,1,3,13,0.227011494,0.696064836,13.14816952,Will,Middlebrooks,William Scott,R,Boston Red Sox
4113,molinjo01,2013,26,18,2,63,1,3,3,11,0.233215548,0.594209506,14.2507901,Jose,Molina,Jose Benjamin,R,Tampa Bay Rays
4114,molinya01,2013,68,80,3,55,4,0,3,14,0.318811881,0.835822917,16.49856673,Yadier,Molina,Yadier Benjamin,R,St. Louis Cardinals
4115,monteje01,2013,6,9,0,21,0,0,1,2,0.207920792,0.590369037,13.15875509,Jesus,Montero,Jesus Alejandro,R,Seattle Mariners
4116,moralke01,2013,64,80,0,114,6,0,1,21,0.277408638,0.784882457,15.50355279,Kendrys,Morales,Kendrys,B,Seattle Mariners
4117,morneju01,2013,56,74,0,98,3,0,5,9,0.258585859,0.741179753,16.55337493,Justin,Morneau,Justin Ernest George,L,Minnesota Twins
4118,morrilo01,2013,32,36,0,56,5,0,0,10,0.242320819,0.708759954,13.13503081,Logan,Morrison,Justis Logan,L,Miami Marlins
4119,morsemi01,2013,31,27,0,80,1,0,1,10,0.22614841,0.693281615,15.79123496,Mike,Morse,Michael John,R,Seattle Mariners
4120,mossbr01,2013,73,87,4,140,3,0,3,4,0.255605381,0.859055188,14.31532842,Brandon,Moss,Brandon Douglas,L,Oakland Athletics
4121,moustmi01,2013,42,42,2,83,1,1,4,13,0.233050847,0.650956487,13.20001492,Mike,Moustakas,Michael Christopher,L,Kansas City Royals
4122,murphda08,2013,92,78,23,95,2,0,5,13,0.285714286,0.733401508,14.91861939,Daniel,Murphy,Daniel Thomas,L,New York Mets
4123,napolmi01,2013,79,92,1,187,3,0,1,15,0.259036145,0.841789303,15.45476258,Mike,Napoli,Michael Anthony,R,Boston Red Sox
4124,navada01,2013,77,66,0,93,2,4,8,10,0.30349345,0.830753193,13.16311753,Daniel,Nava,Daniel James,B,Boston Red Sox
4125,navardi01,2013,31,34,0,36,1,0,1,4,0.3,0.856328321,14.40494032,Dioner,Navarro,Dioner Favian,B,Chicago Cubs
4126,nelsoch01,2013,6,4,0,19,0,0,1,1,0.242424242,0.599871959,13.13401325,Chris,Nelson,Christopher Lars,R,Colorado Rockies
4127,nieuwki01,2013,10,14,2,32,1,0,1,1,0.189473684,0.614619883,13.14841896,Kirk,Nieuwenhuis,Kirk Robert,L,New York Mets
4128,nievewi01,2013,16,22,0,32,0,0,3,7,0.297435897,0.689619119,13.62218063,Wil,Nieves,Wilbert,R,Arizona Diamondbacks
4129,nixja01,2013,32,24,13,80,1,4,3,4,0.235955056,0.618553731,13.73996448,Jayson,Nix,Jayson Truitt Edward,R,New York Yankees
4130,nixla01,2013,11,7,1,44,2,0,0,2,0.1796875,0.485753676,14.14542922,Laynce,Nix,Laynce Michael,L,Philadelphia Phillies
4131,norride01,2013,41,30,5,71,1,1,2,5,0.246212121,0.754367782,13.13706478,Derek,Norris,Derek Russell,R,Oakland Athletics
4132,nunezed02,2013,38,28,10,51,1,4,5,3,0.259868421,0.678939442,13.21665304,Eduardo,Nunez,Eduardo Michelle,R,New York Yankees
4133,olivomi01,2013,5,9,0,23,0,0,1,2,0.202702703,0.641891892,13.62218063,Miguel,Olivo,Miguel Eduardo,R,Miami Marlins
4134,ortizda01,2013,84,103,4,88,27,0,5,21,0.308880309,0.958706564,16.51947342,David,Ortiz,David Americo,L,Boston Red Sox
4135,pachejo01,2013,23,22,0,38,0,1,1,4,0.238866397,0.58760296,13.13401325,Jordan,Pacheco,Jordan Patrick,R,Colorado Rockies
4136,paganan01,2013,44,30,9,36,0,0,2,1,0.282142857,0.748711944,15.95553801,Angel,Pagan,Angel Manuel,B,San Francisco Giants
4137,parmech01,2013,21,24,1,81,0,0,3,6,0.227891156,0.663050806,13.14716525,Chris,Parmelee,Christopher Matthew,L,Minnesota Twins
4138,parrage01,2013,79,48,10,100,3,7,4,12,0.267886855,0.725832961,14.69973997,Gerardo,Parra,Gerardo Enrique,L,Arizona Diamondbacks
4139,parrian01,2013,2,1,0,12,0,0,0,1,0.117647059,0.343137255,13.13706478,Andy,Parrino,Andrew Barker,B,Oakland Athletics
4140,paulxa01,2013,24,32,0,53,3,0,0,6,0.244019139,0.740826009,13.16212817,Xavier,Paul,Xavier Brooks,L,Cincinnati Reds
4141,pedrodu01,2013,91,84,17,75,4,0,7,24,0.301092044,0.78652356,16.17260249,Dustin,Pedroia,Dustin Luis,R,Boston Red Sox
4142,peguefr01,2013,4,1,2,2,0,0,0,2,0.206896552,0.57816092,13.13299466,Francisco,Peguero,Francisco,R,San Francisco Giants
4143,penabr01,2013,19,22,0,26,0,2,4,7,0.296943231,0.71273261,13.71179314,Brayan,Pena,Brayan Eduardo,B,Detroit Tigers
4144,penaca01,2013,38,25,1,89,5,1,0,5,0.209386282,0.674254579,14.9100355,Carlos,Pena,Carlos Felipe,L,Houston Astros
4145,penara02,2013,14,12,0,18,0,1,1,1,0.278350515,0.773487648,13.24748828,Ramiro,Pena,Ramiro Gauna,B,Atlanta Braves
4146,pencehu01,2013,91,99,22,115,3,0,3,17,0.282988871,0.822462586,16.46999337,Hunter,Pence,Hunter Andrew,R,San Francisco Giants
4147,pennicl01,2013,25,18,2,54,5,2,1,7,0.241635688,0.618314496,14.40494032,Cliff,Pennington,Clifton Randolph,B,Arizona Diamondbacks
4148,peraljh01,2013,50,55,3,98,2,1,2,9,0.303178484,0.815154548,15.6370843,Jhonny,Peralta,Jhonny Antonio,R,Detroit Tigers
4149,perezsa02,2013,48,79,0,63,2,0,5,13,0.29233871,0.756661658,13.84532467,Salvador,Perez,Salvador Johan,R,Kansas City Royals
4150,phillbr01,2013,80,103,5,98,6,4,9,19,0.260726073,0.705707278,16.15620864,Brandon,Phillips,Brandon Emil,R,Cincinnati Reds
4151,pierrju01,2013,36,8,23,27,0,6,0,4,0.246753247,0.589145422,14.31532842,Juan,Pierre,Juan D'Vaughn,L,Miami Marlins
4152,pierzaj01,2013,48,70,1,76,2,0,6,14,0.272365805,0.722233706,15.86022775,A. J.,Pierzynski,Anthony John,L,Texas Rangers
4153,pillbr01,2013,11,12,0,17,0,0,1,5,0.223529412,0.648209719,13.14010506,Brett,Pill,Brett Michael,R,San Francisco Giants
4154,plouftr01,2013,44,52,2,112,1,1,4,11,0.253668763,0.701054656,13.19139865,Trevor,Plouffe,Trevor Patrick,R,Minnesota Twins
4155,polanpl01,2013,33,23,2,31,1,3,4,15,0.25994695,0.617157244,14.85692584,Placido,Polanco,Placido Enrique,R,Miami Marlins
4156,polloaj01,2013,64,38,12,82,1,3,1,5,0.268623025,0.73008101,13.13401325,AJ,Pollock,Allen Lorenz,R,Arizona Diamondbacks
4157,poseybu01,2013,61,72,2,70,8,0,7,15,0.294230769,0.821428571,15.92476633,Buster,Posey,Gerald Dempsey,R,San Francisco Giants
4158,pradoma01,2013,70,82,3,53,2,0,6,29,0.282430213,0.749908501,15.79123496,Martin,Prado,Martin Manuel,R,Arizona Diamondbacks
4159,profaju01,2013,30,26,2,63,0,6,1,1,0.234265734,0.643840436,13.13401325,Jurickson,Profar,Jurickson Barthelomeus,B,Texas Rangers
4160,puigya01,2013,66,42,11,97,6,0,3,6,0.319371728,0.925235117,14.53847185,Yasiel,Puig,Yasiel,R,Los Angeles Dodgers
4161,pujolal01,2013,49,64,1,55,8,0,7,18,0.25831202,0.76691126,16.61791351,Albert,Pujols,Jose Alberto,R,Los Angeles Angels of Anaheim
4162,puntoni01,2013,34,21,3,67,0,6,2,4,0.255102041,0.654798089,14.2507901,Nick,Punto,Nicholas Paul,B,Los Angeles Dodgers
4163,quentca01,2013,42,44,0,55,0,0,4,7,0.275362319,0.855253623,16.09661652,Carlos,Quentin,Carlos Jose,R,San Diego Padres
4164,ramirar01,2013,43,49,0,55,0,0,3,8,0.282894737,0.830896686,16.14790986,Aramis,Ramirez,Aramis,R,Milwaukee Brewers
4165,ramirha01,2013,62,57,10,52,3,0,2,5,0.345394737,1.039943609,16.58616479,Hanley,Ramirez,Hanley,R,Los Angeles Dodgers
4166,ramoswi01,2013,29,59,0,42,1,0,1,12,0.271777003,0.777313968,13.15467373,Wilson,Ramos,Wilson Abraham,R,Washington Nationals
4167,rasmuco01,2013,57,66,0,135,0,0,1,4,0.275779376,0.839626988,15.38755393,Colby,Rasmus,Colby Ryan,L,Toronto Blue Jays
4168,reddijo01,2013,54,56,9,86,1,1,7,4,0.225974026,0.686038961,13.17197987,Josh,Reddick,William Joshua,L,Oakland Athletics
4169,reimono01,2013,17,12,0,41,2,0,2,4,0.1953125,0.5859375,13.84532467,Nolan,Reimold,Nolan G.,R,Baltimore Orioles
4170,reverbe01,2013,37,17,22,36,1,5,0,10,0.304761905,0.690749532,13.18173545,Ben,Revere,Ben Daniel,L,Philadelphia Phillies
4171,reyesjo01,2013,58,37,15,47,2,0,2,6,0.295811518,0.779923528,16.14790986,Jose,Reyes,Jose Bernabe,B,Toronto Blue Jays
4172,reynoma01,2013,40,48,3,123,1,0,3,7,0.214925373,0.680425995,15.6370843,Mark,Reynolds,Mark Andrew,R,Cleveland Indians
4173,riosal01,2013,57,55,26,78,2,0,1,12,0.276744186,0.748516439,16.4102741,Alex,Rios,Alexis Israel,R,Chicago White Sox
4174,rizzoan01,2013,71,80,6,127,7,0,2,12,0.232673267,0.74233032,13.14816952,Anthony,Rizzo,Anthony Vincent,L,Chicago Cubs
4175,roberbr01,2013,33,39,3,44,1,1,4,4,0.249056604,0.704317237,16.14790986,Brian,Roberts,Brian Michael,B,Baltimore Orioles
4176,roberry01,2013,15,17,0,39,0,0,0,3,0.24691358,0.671340898,14.92712989,Ryan,Roberts,Ryan Alan,R,Tampa Bay Rays
4177,rodrial01,2013,21,19,4,43,1,0,0,5,0.243589744,0.771143221,17.2126206,Alex,Rodriguez,Alexander Enmanuel,R,New York Yankees
4178,rodrise01,2013,21,23,1,59,0,3,2,3,0.246153846,0.704250088,13.84532467,Sean,Rodriguez,Sean John,R,Tampa Bay Rays
4179,rolliji01,2013,65,39,22,93,6,3,3,12,0.251666667,0.66658371,16.24322003,Jimmy,Rollins,James Calvin,B,Philadelphia Phillies
4180,rosarwi01,2013,63,79,4,109,0,0,1,7,0.291759465,0.800974029,13.13401325,Wilin,Rosario,Wilin Arismendy,R,Colorado Rockies
4181,ruggiju01,2013,49,50,15,114,1,1,0,9,0.221698113,0.694098756,13.14111643,Justin,Ruggiano,Justin Marshall,R,Miami Marlins
4182,ruizca01,2013,30,37,1,39,3,4,2,11,0.267741935,0.688216713,15.45476258,Carlos,Ruiz,Carlos Joaquin,R,Philadelphia Phillies
4183,rutlejo01,2013,45,19,12,62,1,4,1,2,0.235087719,0.630390492,13.13197504,Josh,Rutledge,Joshua Alan,R,Colorado Rockies
4184,saltaja01,2013,68,65,4,139,3,0,2,7,0.272941176,0.804180225,15.34940217,Jarrod,Saltalamacchia,Jarrod Scott,B,Boston Red Sox
4185,sanchan02,2013,0,0,0,0,0,0,0,0,0.0,0.0,13.16212817,Angel,Sanchez,Angel Luis,R,Chicago White Sox
4186,sanchga01,2013,29,36,1,51,1,0,7,3,0.253787879,0.762016719,14.40494032,Gaby,Sanchez,Gabriel,R,Pittsburgh Pirates
4187,sanchhe01,2013,8,19,0,29,0,0,1,1,0.248062016,0.648837209,13.15716472,Hector,Sanchez,Hector Enrique,B,San Francisco Giants
4188,sandopa01,2013,52,79,0,79,5,0,6,19,0.278095238,0.757896282,15.585791,Pablo,Sandoval,Pablo Emilio,B,San Francisco Giants
4189,santaca01,2013,75,74,3,110,6,0,4,7,0.268022181,0.831660534,13.55764227,Carlos,Santana,Carlos,B,Cleveland Indians
4190,santira01,2013,27,14,0,32,0,6,1,2,0.224390244,0.586050492,14.58726234,Ramon,Santiago,Ramon DeJesus,B,Detroit Tigers
4191,sappeda01,2013,6,4,3,14,0,0,0,1,0.24,0.549230769,13.13604732,Dave,Sappelt,David J.,R,Chicago Cubs
4192,saundmi01,2013,59,46,13,118,4,1,6,6,0.236453202,0.719892195,13.17706555,Michael,Saunders,Michael Edward Brett,L,Seattle Mariners
4193,schafjo02,2013,32,21,22,73,2,5,0,1,0.246753247,0.677089577,13.1768705,Jordan,Schafer,Jordan James,L,Atlanta Braves
4194,schaflo01,2013,29,33,7,60,1,11,0,5,0.211409396,0.601288755,13.13197504,Logan,Schafer,Logan Edward,L,Milwaukee Brewers
4195,schiena01,2013,56,68,6,94,3,1,5,6,0.251082251,0.770493782,14.65625499,Nate,Schierholtz,Nathan John,L,Chicago Cubs
4196,scottlu01,2013,27,40,1,63,1,0,4,5,0.241106719,0.741480244,14.85692584,Luke,Scott,Luke Brandon,L,Tampa Bay Rays
4197,scutama01,2013,57,31,2,34,0,9,3,13,0.297131148,0.725729782,15.7424448,Marco,Scutaro,Marcos,R,San Francisco Giants
4198,seageky01,2013,79,69,9,122,1,0,5,8,0.260162602,0.764145757,13.17276367,Kyle,Seager,Kyle Duerr,L,Seattle Mariners
4199,segurje01,2013,74,49,44,84,1,2,2,17,0.294217687,0.751971803,13.13604732,Jean,Segura,Jean Carlos Enrique,R,Milwaukee Brewers
4200,semiema01,2013,7,7,2,22,0,0,1,1,0.260869565,0.673402735,13.13807923,Marcus,Semien,Marcus Andrew,R,Chicago White Sox
4201,shoppke01,2013,11,9,0,45,1,2,1,0,0.196261682,0.638477319,14.2507901,Kelly,Shoppach,Kelly Brian,R,Seattle Mariners
4202,simmoan01,2013,76,59,6,55,1,5,4,16,0.247524752,0.691598563,13.13452315,Andrelton,Simmons,Andrelton A.,R,Atlanta Braves
4203,sizemsc01,2013,0,0,0,2,0,0,0,0,0.166666667,0.5,13.15217846,Scott,Sizemore,Scott Daniel,R,Oakland Athletics
4204,skipwky01,2013,0,0,0,1,0,0,0,1,0.0,0.25,13.13197504,Kyle,Skipworth,Kyle Trent,L,Miami Marlins
4205,smithse01,2013,49,40,0,94,4,0,0,10,0.252717391,0.720572641,15.14687793,Seth,Smith,Garry Seth,L,Oakland Athletics
4206,smoakju01,2013,53,50,0,119,1,0,1,11,0.237885463,0.745867402,13.17979231,Justin,Smoak,Justin Kyle,B,Seattle Mariners
4207,sogarer01,2013,45,35,10,51,2,6,4,4,0.266304348,0.685912613,13.14212679,Eric,Sogard,Eric Sidney,L,Oakland Athletics
4208,solando01,2013,33,34,3,57,3,2,2,11,0.249307479,0.621132985,13.13503081,Donovan,Solano,Donovan,R,Miami Marlins
4209,soriaal01,2013,47,51,10,89,2,0,3,9,0.254143646,0.754057095,16.78976375,Alfonso,Soriano,Alfonso Guilleard,R,Chicago Cubs
4210,sotoge01,2013,20,22,1,60,0,1,0,2,0.245398773,0.794126521,14.85692584,Geovany,Soto,Geovany,R,Texas Rangers
4211,spande01,2013,75,47,20,77,0,7,1,11,0.278688525,0.707045426,15.40346944,Denard,Span,Keiunta Denard,L,Washington Nationals
4212,stantmi03,2013,62,62,1,140,5,0,1,10,0.249411765,0.845079365,13.22356707,Giancarlo,Stanton,Giancarlo Cruz-Michael,R,Miami Marlins
4213,stewach01,2013,28,25,4,49,0,6,4,8,0.210884354,0.565522017,13.18193144,Chris,Stewart,Christopher David,R,New York Yankees
4214,stubbdr01,2013,59,45,17,141,1,2,3,3,0.23255814,0.665266786,14.88383304,Drew,Stubbs,Robert Andrew,R,Cleveland Indians
4215,suzukku01,2013,19,25,2,32,6,2,4,2,0.222222222,0.592677931,15.71520203,Kurt,Suzuki,Kurt Kiyoshi,R,Washington Nationals
4216,tabatjo01,2013,35,33,3,45,0,5,0,6,0.282467532,0.770833333,13.75831356,Jose,Tabata,Jose Nicolas,R,Pittsburgh Pirates
4217,teagata01,2013,3,5,0,18,0,1,0,0,0.166666667,0.480327869,13.41454183,Taylor,Teagarden,Taylor Hill,R,Baltimore Orioles
4218,teixema01,2013,5,12,0,19,2,0,1,1,0.150943396,0.609463911,16.98623904,Mark,Teixeira,Mark Charles,B,New York Yankees
4219,tejadmi01,2013,15,20,1,25,1,3,1,6,0.288461538,0.695278299,13.94063458,Miguel,Tejada,Miguel Odalis,R,Kansas City Royals
4220,tholejo01,2013,11,8,0,25,0,2,0,3,0.175,0.497305764,14.06846841,Josh,Thole,Joshua Michael,L,Toronto Blue Jays
4221,torrean02,2013,33,21,4,61,1,2,4,7,0.25,0.643925188,14.2507901,Andres,Torres,Andres Yungo,B,San Francisco Giants
4222,tracych01,2013,6,11,0,25,0,0,0,2,0.201550388,0.568228454,13.84532467,Chad,Tracy,Chad Austin,L,Washington Nationals
4223,troutmi01,2013,109,97,33,136,10,0,8,8,0.322580645,0.988440307,13.17197987,Mike,Trout,Michael Nelson,R,Los Angeles Angels of Anaheim
4224,trumbma01,2013,85,100,5,184,6,0,4,18,0.233870968,0.746736131,13.22913849,Mark,Trumbo,Mark Daniel,R,Los Angeles Angels of Anaheim
4225,tulowtr01,2013,72,82,1,85,5,0,5,9,0.311659193,0.930983744,16.14790986,Troy,Tulowitzki,Troy Trever,R,Colorado Rockies
4226,turneju01,2013,12,16,0,34,1,1,1,6,0.28,0.704248826,13.16123018,Justin,Turner,Justin Matthew,R,New York Mets
4227,ugglada01,2013,60,55,2,171,2,0,3,7,0.178571429,0.67073191,16.42151393,Dan,Uggla,Daniel Cooley,R,Atlanta Braves
4228,uptonbj01,2013,30,26,12,151,2,1,6,7,0.184143223,0.557020576,16.41411286,B. J.,Upton,Melvin Emanuel,R,Atlanta Braves
4229,uptonju01,2013,94,70,8,161,4,1,4,12,0.26344086,0.817740261,16.14373445,Justin,Upton,Justin Irvin,R,Atlanta Braves
4230,uribeju01,2013,47,50,5,81,3,3,3,12,0.278350515,0.769113597,15.83263883,Juan,Uribe,Juan C.,R,Los Angeles Dodgers
4231,utleych01,2013,73,69,8,79,4,0,5,12,0.283613445,0.823189163,16.57224343,Chase,Utley,Chase Cameron,L,Philadelphia Phillies
4232,valbulu01,2013,34,37,1,63,4,1,2,4,0.217522659,0.708412735,13.7727544,Luis,Valbuena,Luis Adan,L,Chicago Cubs
4233,valdejo02,2013,16,16,4,28,0,0,0,1,0.187969925,0.565789474,13.14544494,Jordany,Valdespin,Jordany V.,L,New York Mets
